"","Date","tmax","tmin","prcp"
"1",1896-01-01,29,17,NA
"2",1896-01-02,43,19,0.2
"3",1896-01-03,21,9,0.12
"4",1896-01-04,8,-2,0
"5",1896-01-05,14,4,0
"6",1896-01-06,25,8,0.1
"7",1896-01-07,41,23,NA
"8",1896-01-08,31,21,NA
"9",1896-01-09,30,28,NA
"10",1896-01-10,34,28,NA
"11",1896-01-11,38,30,NA
"12",1896-01-12,39,31,NA
"13",1896-01-13,32,20,NA
"14",1896-01-14,25,15,NA
"15",1896-01-15,28,18,NA
"16",1896-01-16,43,17,NA
"17",1896-01-17,48,34,NA
"18",1896-01-18,49,33,NA
"19",1896-01-19,34,32,0.12
"20",1896-01-20,41,29,NA
"21",1896-01-21,41,31,NA
"22",1896-01-22,42,26,0.04
"23",1896-01-23,51,NA,0.4
"24",1896-01-24,NA,33,0.58
"25",1896-01-25,NA,NA,0.09
"26",1896-01-26,NA,NA,NA
"27",1896-01-27,NA,NA,NA
"28",1896-01-28,NA,NA,NA
"29",1896-01-29,NA,NA,NA
"30",1896-01-30,NA,NA,NA
"31",1896-01-31,NA,NA,0.13
"32",1896-02-01,58,46,NA
"33",1896-02-02,47,33,0.07
"34",1896-02-03,49,36,0.31
"35",1896-02-04,36,32,0.1
"36",1896-02-05,43,29,NA
"37",1896-02-06,36,32,0.28
"38",1896-02-07,37,29,0
"39",1896-02-08,35,27,0
"40",1896-02-09,27,25,0.6
"41",1896-02-10,38,23,NA
"42",1896-02-11,34,22,NA
"43",1896-02-12,40,18,NA
"44",1896-02-13,40,34,0.35
"45",1896-02-14,37,25,NA
"46",1896-02-15,53,NA,NA
"47",1896-02-16,NA,13,0
"48",1896-02-17,18,3,NA
"49",1896-02-18,29,13,0
"50",1896-02-19,13,8,0
"51",1896-02-20,8,-4,0.06
"52",1896-02-21,17,-1,NA
"53",1896-02-22,32,8,NA
"54",1896-02-23,42,30,0
"55",1896-02-24,45,35,NA
"56",1896-02-25,40,28,0.04
"57",1896-02-26,49,27,NA
"58",1896-02-27,60,32,NA
"59",1896-02-28,55,NA,NA
"60",1896-02-29,NA,32,NA
"61",1896-03-01,31,27,0
"62",1896-03-02,32,22,NA
"63",1896-03-03,35,21,NA
"64",1896-03-04,33,17,NA
"65",1896-03-05,45,15,NA
"66",1896-03-06,56,32,0.19
"67",1896-03-07,36,30,0.13
"68",1896-03-08,36,24,NA
"69",1896-03-09,43,23,NA
"70",1896-03-10,45,31,0.21
"71",1896-03-11,30,NA,0.17
"72",1896-03-12,NA,7,NA
"73",1896-03-13,26,4,NA
"74",1896-03-14,31,15,NA
"75",1896-03-15,32,22,0.21
"76",1896-03-16,33,22,NA
"77",1896-03-17,41,17,NA
"78",1896-03-18,45,23,NA
"79",1896-03-19,41,31,0.66
"80",1896-03-20,32,18,NA
"81",1896-03-21,49,19,NA
"82",1896-03-22,46,32,0
"83",1896-03-23,31,20,0.06
"84",1896-03-24,41,13,NA
"85",1896-03-25,55,24,NA
"86",1896-03-26,52,30,0.3
"87",1896-03-27,45,21,NA
"88",1896-03-28,61,27,NA
"89",1896-03-29,61,49,0.44
"90",1896-03-30,65,49,0.27
"91",1896-03-31,60,44,0
"92",1896-04-01,65,NA,0.15
"93",1896-04-02,NA,29,0.09
"94",1896-04-03,35,22,NA
"95",1896-04-04,43,25,NA
"96",1896-04-05,56,27,NA
"97",1896-04-06,45,42,0.08
"98",1896-04-07,43,26,NA
"99",1896-04-08,48,24,NA
"100",1896-04-09,42,38,0.6
"101",1896-04-10,55,39,NA
"102",1896-04-11,82,48,0.32
"103",1896-04-12,86,54,NA
"104",1896-04-13,82,59,NA
"105",1896-04-14,75,59,0.05
"106",1896-04-15,84,56,NA
"107",1896-04-16,85,65,NA
"108",1896-04-17,88,66,NA
"109",1896-04-18,92,66,NA
"110",1896-04-19,84,70,NA
"111",1896-04-20,86,58,0.14
"112",1896-04-21,77,59,0.5
"113",1896-04-22,70,50,0.1
"114",1896-04-23,78,52,0.23
"115",1896-04-24,75,53,NA
"116",1896-04-25,81,45,NA
"117",1896-04-26,81,57,NA
"118",1896-04-27,80,57,0.24
"119",1896-04-28,80,57,0.39
"120",1896-04-29,81,59,0
"121",1896-04-30,71,59,1.76
"122",1896-05-01,87,57,0.04
"123",1896-05-02,77,59,0.45
"124",1896-05-03,78,56,0.2
"125",1896-05-04,83,53,NA
"126",1896-05-05,85,64,NA
"127",1896-05-06,73,49,NA
"128",1896-05-07,80,50,NA
"129",1896-05-08,85,53,NA
"130",1896-05-09,89,53,NA
"131",1896-05-10,89,53,NA
"132",1896-05-11,91,67,NA
"133",1896-05-12,86,62,NA
"134",1896-05-13,86,62,NA
"135",1896-05-14,83,65,0.07
"136",1896-05-15,78,54,NA
"137",1896-05-16,88,51,NA
"138",1896-05-17,86,66,NA
"139",1896-05-18,85,59,NA
"140",1896-05-19,75,61,NA
"141",1896-05-20,75,57,NA
"142",1896-05-21,81,61,0.1
"143",1896-05-22,79,61,0.14
"144",1896-05-23,77,62,0
"145",1896-05-24,84,54,NA
"146",1896-05-25,80,62,0.16
"147",1896-05-26,78,64,0.31
"148",1896-05-27,82,60,NA
"149",1896-05-28,81,63,NA
"150",1896-05-29,68,50,NA
"151",1896-05-30,75,55,0
"152",1896-05-31,73,55,0.62
"153",1896-06-01,72,46,NA
"154",1896-06-02,75,45,NA
"155",1896-06-03,82,52,0.08
"156",1896-06-04,81,61,NA
"157",1896-06-05,86,60,0.18
"158",1896-06-06,87,63,0.1
