"","Date","tmax","tmin","prcp"
"1",1858-01-01,58,29,0
"2",1858-01-02,NA,33,0
"3",1858-01-03,56,42,0
"4",1858-01-04,47,31,0
"5",1858-01-05,57,44,1.2
"6",1858-01-06,60,40,0.01
"7",1858-01-07,63,35,0
"8",1858-01-08,42,40,0
"9",1858-01-09,47,33,0
"10",1858-01-10,55,41,0
"11",1858-01-11,67,41,1.7
"12",1858-01-12,60,36,0
"13",1858-01-13,51,44,0
"14",1858-01-14,53,44,1.98
"15",1858-01-15,53,44,0
"16",1858-01-16,56,43,1.79
"17",1858-01-17,56,29,0
"18",1858-01-18,55,27,0
"19",1858-01-19,56,29,0
"20",1858-01-20,59,28,0
"21",1858-01-21,58,31,0
"22",1858-01-22,60,30,0
"23",1858-01-23,45,30,0.02
"24",1858-01-24,45,38,0
"25",1858-01-25,62,42,0.26
"26",1858-01-26,62,46,0
"27",1858-01-27,58,44,0
"28",1858-01-28,51,35,0
"29",1858-01-29,51,31,0
"30",1858-01-30,51,35,0
"31",1858-01-31,64,38,0
"32",1858-02-01,54,38,0
"33",1858-02-02,44,37,0
"34",1858-02-03,47,29,0
"35",1858-02-04,41,35,0
"36",1858-02-05,47,35,1.31
"37",1858-02-06,49,22,0
"38",1858-02-07,54,24,0
"39",1858-02-08,52,26,0
"40",1858-02-09,62,26,0.13
"41",1858-02-10,53,NA,0
"42",1858-02-11,NA,24,0
"43",1858-02-12,34,31,0
"44",1858-02-13,35,31,2.38
"45",1858-02-14,54,31,0
"46",1858-02-15,62,28,0
"47",1858-02-16,65,31,0
"48",1858-02-17,67,38,0
"49",1858-02-18,55,37,0
"50",1858-02-19,66,39,0.08
"51",1858-02-20,49,31,0
"52",1858-02-21,65,28,0
"53",1858-02-22,58,NA,0.22
"54",1858-02-23,NA,33,0.06
"55",1858-02-24,47,26,0.03
"56",1858-02-25,56,27,0
"57",1858-02-26,49,33,0
"58",1858-02-27,64,32,0
"59",1858-02-28,67,40,0
"60",1858-03-01,42,NA,0.45
"61",1858-03-02,NA,17,0
"62",1858-03-03,40,16,0
"63",1858-03-04,47,16,0
"64",1858-03-05,56,28,0
"65",1858-03-06,60,30,0
"66",1858-03-07,50,NA,0
"67",1858-03-08,NA,37,1.31
"68",1858-03-09,44,24,0
"69",1858-03-10,62,NA,0
"70",1858-03-11,72,41,0
"71",1858-03-12,64,51,0
"72",1858-03-13,61,39,0
"73",1858-03-14,69,37,0
"74",1858-03-15,72,42,0
"75",1858-03-16,74,52,0
"76",1858-03-17,73,52,0
"77",1858-03-18,76,57,0
"78",1858-03-19,80,50,0.11
"79",1858-03-20,64,53,0
"80",1858-03-21,77,53,0.32
"81",1858-03-22,60,45,0.16
"82",1858-03-23,66,48,0
"83",1858-03-24,64,41,0
"84",1858-03-25,72,41,0
"85",1858-03-26,74,42,0
"86",1858-03-27,79,NA,0
"87",1858-03-28,80,NA,0
"88",1858-03-29,66,40,0
"89",1858-03-30,55,49,0
"90",1858-03-31,NA,NA,0
"91",1858-04-01,NA,NA,4.32
"92",1858-04-02,NA,NA,0
"93",1858-04-03,NA,NA,0
"94",1858-04-04,NA,NA,0
"95",1858-04-05,NA,NA,0
"96",1858-04-06,NA,NA,0
"97",1858-04-07,NA,NA,0.18
"98",1858-04-08,NA,NA,0
"99",1858-04-09,NA,NA,0
"100",1858-04-10,NA,NA,0
"101",1858-04-11,NA,NA,0
"102",1858-04-12,NA,NA,0.75
"103",1858-04-13,NA,NA,0.14
"104",1858-04-14,NA,NA,0
"105",1858-04-15,NA,NA,0
"106",1858-04-16,NA,NA,0
"107",1858-04-17,NA,NA,0
"108",1858-04-18,NA,NA,0
"109",1858-04-19,NA,NA,0
"110",1858-04-20,NA,NA,0.67
"111",1858-04-21,NA,NA,0
"112",1858-04-22,NA,NA,0
"113",1858-04-23,NA,NA,0
"114",1858-04-24,NA,NA,0
"115",1858-04-25,NA,NA,0
"116",1858-04-26,NA,NA,0.96
"117",1858-04-27,NA,NA,0
"118",1858-04-28,NA,NA,0
"119",1858-04-29,NA,NA,0
"120",1858-04-30,NA,NA,0
"121",1858-05-01,82,51,0
"122",1858-05-02,80,52,0
"123",1858-05-03,85,61,1.21
"124",1858-05-04,73,60,0
"125",1858-05-05,74,50,0
"126",1858-05-06,71,50,0
"127",1858-05-07,80,51,0
"128",1858-05-08,NA,NA,0
"129",1858-05-09,85,56,0
"130",1858-05-10,77,63,0
"131",1858-05-11,66,57,0.5
"132",1858-05-12,73,49,0
"133",1858-05-13,78,46,0
"134",1858-05-14,85,NA,0
"135",1858-05-15,89,NA,0
"136",1858-05-16,90,NA,0
"137",1858-05-17,89,63,0
"138",1858-05-18,85,65,0
"139",1858-05-19,83,63,0
"140",1858-05-20,83,54,0
"141",1858-05-21,83,49,0
"142",1858-05-22,79,55,0
"143",1858-05-23,80,62,0
"144",1858-05-24,84,60,0
"145",1858-05-25,87,60,0.87
"146",1858-05-26,87,65,0
"147",1858-05-27,85,57,0
"148",1858-05-28,81,61,0
"149",1858-05-29,64,60,0.44
"150",1858-05-30,76,58,0
"151",1858-05-31,85,66,0
"152",1858-06-01,88,64,0.86
"153",1858-06-02,84,62,0
"154",1858-06-03,86,66,0
"155",1858-06-04,89,68,0.39
"156",1858-06-05,85,67,0
"157",1858-06-06,82,67,0
"158",1858-06-07,86,67,0
"159",1858-06-08,85,65,0.01
"160",1858-06-09,85,64,0
"161",1858-06-10,85,66,0
"162",1858-06-11,84,68,0
"163",1858-06-12,84,67,0.18
"164",1858-06-13,78,65,0.01
"165",1858-06-14,77,51,0
"166",1858-06-15,NA,57,0
"167",1858-06-16,82,55,0
"168",1858-06-17,80,58,0
"169",1858-06-18,81,63,0.62
"170",1858-06-19,80,62,0
"171",1858-06-20,84,64,0
"172",1858-06-21,85,62,0.17
"173",1858-06-22,87,64,0
"174",1858-06-23,91,66,0.26
"175",1858-06-24,91,67,0
"176",1858-06-25,91,67,0.29
"177",1858-06-26,87,69,1.95
"178",1858-06-27,87,67,0
"179",1858-06-28,89,NA,0.02
"180",1858-06-29,87,70,0
"181",1858-06-30,88,NA,0
"182",1858-07-01,87,68,0
"183",1858-07-02,86,67,0.29
"184",1858-07-03,89,70,0
"185",1858-07-04,92,70,0
"186",1858-07-05,87,70,1.16
"187",1858-07-06,81,69,0
"188",1858-07-07,82,63,0
"189",1858-07-08,78,63,0.29
"190",1858-07-09,85,60,0.01
"191",1858-07-10,85,70,0
"192",1858-07-11,80,70,2.03
"193",1858-07-12,80,NA,0.52
"194",1858-07-13,83,64,0
"195",1858-07-14,83,63,0
"196",1858-07-15,85,63,0
"197",1858-07-16,87,64,0
"198",1858-07-17,88,69,0
