"","Date","tmax","tmin","prcp"
"1",1888-01-01,19,6,0
"2",1888-01-02,41,9,0
"3",1888-01-03,51,17,0
"4",1888-01-04,51,27,0
"5",1888-01-05,34,25,0.11
"6",1888-01-06,25,7,0.37
"7",1888-01-07,10,0,0
"8",1888-01-08,7,-5,0
"9",1888-01-09,15,-1,0
"10",1888-01-10,30,7,0
"11",1888-01-11,30,11,0
"12",1888-01-12,36,2,0.2
"13",1888-01-13,2,-10,0
"14",1888-01-14,-6,-12,0.04
"15",1888-01-15,-3,-20,0
"16",1888-01-16,11,-11,0
"17",1888-01-17,17,1,0
"18",1888-01-18,23,2,0
"19",1888-01-19,30,-1,0
"20",1888-01-20,0,-10,0
"21",1888-01-21,4,-11,0
"22",1888-01-22,20,-5,0
"23",1888-01-23,20,3,0
"24",1888-01-24,37,5,0
"25",1888-01-25,38,19,0
"26",1888-01-26,45,11,0
"27",1888-01-27,37,22,0
"28",1888-01-28,54,20,0
"29",1888-01-29,57,34,0
"30",1888-01-30,56,35,0
"31",1888-01-31,58,28,0
"32",1888-02-01,50,35,0.02
"33",1888-02-02,49,37,0
"34",1888-02-03,41,34,0.32
"35",1888-02-04,38,26,0.15
"36",1888-02-05,30,16,0
"37",1888-02-06,44,20,0
"38",1888-02-07,34,17,0
"39",1888-02-08,27,14,0
"40",1888-02-09,16,-4,0.07
"41",1888-02-10,25,0,0.1
"42",1888-02-11,40,15,0
"43",1888-02-12,54,26,0
"44",1888-02-13,65,38,0
"45",1888-02-14,51,12,0
"46",1888-02-15,33,6,0
"47",1888-02-16,52,21,0
"48",1888-02-17,62,26,0
"49",1888-02-18,47,30,0.43
"50",1888-02-19,49,34,0.32
"51",1888-02-20,50,26,0
"52",1888-02-21,56,24,0
"53",1888-02-22,55,33,0
"54",1888-02-23,52,26,0
"55",1888-02-24,45,33,0
"56",1888-02-25,38,27,0
"57",1888-02-26,32,12,0.01
"58",1888-02-27,28,5,0
"59",1888-02-28,63,24,0
"60",1888-02-29,60,44,0.01
"61",1888-03-01,64,32,0.56
"62",1888-03-02,34,8,0
"63",1888-03-03,29,14,0
"64",1888-03-04,29,16,0.29
"65",1888-03-05,24,8,0.02
"66",1888-03-06,25,11,0.01
"67",1888-03-07,37,13,0.01
"68",1888-03-08,45,20,0.01
"69",1888-03-09,63,20,0.2
"70",1888-03-10,27,16,0.02
"71",1888-03-11,48,8,0
"72",1888-03-12,59,25,0
"73",1888-03-13,59,28,0
"74",1888-03-14,62,30,0
"75",1888-03-15,73,34,0
"76",1888-03-16,50,31,0
"77",1888-03-17,68,31,0
"78",1888-03-18,82,40,0
"79",1888-03-19,66,25,0.69
"80",1888-03-20,42,19,0.02
"81",1888-03-21,36,23,0
"82",1888-03-22,42,14,0
"83",1888-03-23,68,31,0
"84",1888-03-24,56,40,0.93
"85",1888-03-25,49,31,0.44
"86",1888-03-26,32,23,0.01
"87",1888-03-27,38,21,0
"88",1888-03-28,50,23,0
"89",1888-03-29,67,33,0
"90",1888-03-30,67,40,0
"91",1888-03-31,66,38,0
"92",1888-04-01,73,36,0
"93",1888-04-02,60,39,0
"94",1888-04-03,74,38,0.01
"95",1888-04-04,81,49,0
"96",1888-04-05,71,51,0
"97",1888-04-06,67,34,0
"98",1888-04-07,77,35,0
"99",1888-04-08,60,50,0.44
"100",1888-04-09,64,49,0.22
"101",1888-04-10,64,45,0
"102",1888-04-11,66,42,0
"103",1888-04-12,55,32,0
"104",1888-04-13,77,35,0
"105",1888-04-14,81,49,0
"106",1888-04-15,82,52,0
"107",1888-04-16,83,45,0
"108",1888-04-17,68,44,0.39
"109",1888-04-18,67,32,0
"110",1888-04-19,57,38,0
"111",1888-04-20,60,27,0
"112",1888-04-21,84,40,0
"113",1888-04-22,90,59,0
"114",1888-04-23,71,45,0
"115",1888-04-24,70,41,0
"116",1888-04-25,64,47,0.16
"117",1888-04-26,80,57,0
"118",1888-04-27,71,58,0.12
"119",1888-04-28,75,55,0.01
"120",1888-04-29,56,38,0.01
"121",1888-04-30,58,33,0
"122",1888-05-01,75,36,0
"123",1888-05-02,84,46,0
"124",1888-05-03,68,42,0.01
"125",1888-05-04,71,36,0
"126",1888-05-05,76,49,0
"127",1888-05-06,79,55,0.16
"128",1888-05-07,69,51,0.18
"129",1888-05-08,55,45,0.01
"130",1888-05-09,74,37,0
"131",1888-05-10,85,50,0
"132",1888-05-11,69,52,0.13
"133",1888-05-12,69,43,0
"134",1888-05-13,73,46,0
"135",1888-05-14,65,33,0
"136",1888-05-15,71,46,0.14
"137",1888-05-16,62,44,0
"138",1888-05-17,56,48,0.06
"139",1888-05-18,57,46,0
"140",1888-05-19,71,30,0
"141",1888-05-20,80,45,0
"142",1888-05-21,84,50,0
"143",1888-05-22,85,54,0
"144",1888-05-23,77,49,0
"145",1888-05-24,79,55,0
"146",1888-05-25,82,46,0
"147",1888-05-26,86,55,0
"148",1888-05-27,84,55,0.05
"149",1888-05-28,71,46,0
"150",1888-05-29,80,39,0
"151",1888-05-30,87,46,0.13
"152",1888-05-31,78,46,0
"153",1888-06-01,81,51,0.3
"154",1888-06-02,73,36,0
"155",1888-06-03,80,46,0
"156",1888-06-04,86,54,0.11
"157",1888-06-05,93,67,0
"158",1888-06-06,91,62,0
"159",1888-06-07,91,62,0
"160",1888-06-08,82,63,0.3
"161",1888-06-09,87,59,0
"162",1888-06-10,81,53,0
"163",1888-06-11,85,48,0
"164",1888-06-12,92,62,0
"165",1888-06-13,92,66,0
"166",1888-06-14,96,62,0.61
"167",1888-06-15,94,62,0
"168",1888-06-16,96,66,0
"169",1888-06-17,95,67,0
"170",1888-06-18,90,64,1.9
"171",1888-06-19,79,65,0.12
"172",1888-06-20,88,60,2.82
"173",1888-06-21,76,63,1.19
"174",1888-06-22,78,55,0.05
"175",1888-06-23,83,54,0
"176",1888-06-24,81,61,0.01
"177",1888-06-25,79,57,0.96
"178",1888-06-26,83,63,0.1
"179",1888-06-27,77,58,0.67
"180",1888-06-28,74,57,0
"181",1888-06-29,83,58,0
"182",1888-06-30,91,63,0
"183",1888-07-01,92,67,0
"184",1888-07-02,89,65,0
"185",1888-07-03,90,70,0.09
"186",1888-07-04,94,70,0
"187",1888-07-05,92,71,0
"188",1888-07-06,94,68,0
"189",1888-07-07,91,68,0
"190",1888-07-08,86,67,0.08
"191",1888-07-09,89,67,1.37
"192",1888-07-10,86,64,0
"193",1888-07-11,88,63,0
"194",1888-07-12,97,65,0
"195",1888-07-13,96,73,0
"196",1888-07-14,92,74,0.03
"197",1888-07-15,93,72,0
"198",1888-07-16,84,69,0.86
"199",1888-07-17,83,65,0
"200",1888-07-18,86,65,0
"201",1888-07-19,87,59,0
"202",1888-07-20,89,59,0
"203",1888-07-21,92,62,0
"204",1888-07-22,90,66,0
"205",1888-07-23,87,58,0
"206",1888-07-24,87,66,0.4
"207",1888-07-25,87,61,0
"208",1888-07-26,96,72,0
"209",1888-07-27,96,70,0
"210",1888-07-28,92,69,0.17
"211",1888-07-29,98,70,0
"212",1888-07-30,100,69,0
"213",1888-07-31,99,70,0
"214",1888-08-01,99,70,0
"215",1888-08-02,99,70,0
"216",1888-08-03,100,75,0
"217",1888-08-04,89,64,0.54
"218",1888-08-05,85,63,0.97
"219",1888-08-06,85,62,1.38
"220",1888-08-07,82,66,0.57
"221",1888-08-08,72,55,0
"222",1888-08-09,78,52,0
"223",1888-08-10,88,60,0
"224",1888-08-11,89,63,0
"225",1888-08-12,76,63,0.72
"226",1888-08-13,83,54,0
"227",1888-08-14,92,64,0
"228",1888-08-15,91,70,0.1
"229",1888-08-16,87,69,0
"230",1888-08-17,82,65,0
"231",1888-08-18,83,58,0
"232",1888-08-19,85,65,0
"233",1888-08-20,84,65,0.12
"234",1888-08-21,83,65,0
"235",1888-08-22,79,60,0
"236",1888-08-23,77,50,0
"237",1888-08-24,86,50,0
"238",1888-08-25,85,60,0.5
"239",1888-08-26,79,63,1.75
"240",1888-08-27,81,68,0.07
"241",1888-08-28,80,65,0
"242",1888-08-29,81,59,0
"243",1888-08-30,81,59,0
"244",1888-08-31,79,61,0.51
"245",1888-09-01,77,52,0
"246",1888-09-02,77,46,0
"247",1888-09-03,79,49,0
"248",1888-09-04,84,54,0
"249",1888-09-05,83,60,0
"250",1888-09-06,83,59,0
"251",1888-09-07,88,59,0
"252",1888-09-08,93,61,0
"253",1888-09-09,90,54,0
"254",1888-09-10,91,63,0
"255",1888-09-11,90,61,0
"256",1888-09-12,74,57,0.07
"257",1888-09-13,82,51,0
"258",1888-09-14,78,58,0.06
"259",1888-09-15,75,45,0
"260",1888-09-16,67,48,0
"261",1888-09-17,73,43,0
"262",1888-09-18,85,41,0
"263",1888-09-19,90,61,0
"264",1888-09-20,92,61,0
"265",1888-09-21,83,53,0.44
"266",1888-09-22,76,51,0
"267",1888-09-23,78,57,0
"268",1888-09-24,79,47,0
"269",1888-09-25,73,51,0
"270",1888-09-26,76,45,0
"271",1888-09-27,65,44,0
"272",1888-09-28,70,33,0
"273",1888-09-29,70,35,0
"274",1888-09-30,83,42,0
"275",1888-10-01,84,54,0
"276",1888-10-02,61,39,0
"277",1888-10-03,68,28,0
"278",1888-10-04,86,53,0.1
"279",1888-10-05,60,46,0.08
"280",1888-10-06,57,36,0
"281",1888-10-07,74,33,0
"282",1888-10-08,80,46,0
"283",1888-10-09,81,45,0
"284",1888-10-10,70,54,0.45
"285",1888-10-11,71,38,0
"286",1888-10-12,65,42,0
"287",1888-10-13,65,31,0
"288",1888-10-14,48,35,1.02
"289",1888-10-15,72,43,0
"290",1888-10-16,64,41,0
"291",1888-10-17,71,34,0
"292",1888-10-18,84,59,0
"293",1888-10-19,64,37,0
"294",1888-10-20,54,27,0
"295",1888-10-21,43,28,0.74
"296",1888-10-22,44,38,0
"297",1888-10-23,65,32,0
"298",1888-10-24,71,40,0
"299",1888-10-25,72,41,0
"300",1888-10-26,62,40,0
"301",1888-10-27,59,39,0
"302",1888-10-28,66,25,0
"303",1888-10-29,79,39,0
"304",1888-10-30,80,49,0
"305",1888-10-31,80,50,0
"306",1888-11-01,81,62,0
"307",1888-11-02,62,44,0.62
"308",1888-11-03,71,36,0
"309",1888-11-04,74,47,0
"310",1888-11-05,59,42,0
"311",1888-11-06,57,30,0
"312",1888-11-07,53,32,0.22
"313",1888-11-08,42,35,0.3
"314",1888-11-09,36,31,1.72
"315",1888-11-10,41,24,0
"316",1888-11-11,42,12,0
"317",1888-11-12,43,29,0
"318",1888-11-13,49,34,0
"319",1888-11-14,56,30,0
"320",1888-11-15,40,31,0
"321",1888-11-16,41,21,0
"322",1888-11-17,38,25,0
"323",1888-11-18,37,29,0.05
"324",1888-11-19,42,22,0
"325",1888-11-20,41,24,0
"326",1888-11-21,42,16,0
"327",1888-11-22,45,15,0
"328",1888-11-23,49,17,0
"329",1888-11-24,57,26,0
"330",1888-11-25,58,28,0
"331",1888-11-26,55,23,0
"332",1888-11-27,49,22,0
"333",1888-11-28,41,28,0
"334",1888-11-29,30,27,0
"335",1888-11-30,30,26,0
"336",1888-12-01,32,20,0
"337",1888-12-02,43,19,0
"338",1888-12-03,46,27,0
"339",1888-12-04,63,22,0
"340",1888-12-05,50,33,0
"341",1888-12-06,55,17,0
"342",1888-12-07,57,33,0
"343",1888-12-08,50,29,0
"344",1888-12-09,59,20,0
"345",1888-12-10,62,30,0
"346",1888-12-11,42,20,0
"347",1888-12-12,45,21,0
"348",1888-12-13,51,19,0
"349",1888-12-14,63,28,0
"350",1888-12-15,54,49,0
"351",1888-12-16,33,26,0.19
"352",1888-12-17,37,19,0
"353",1888-12-18,31,21,0
"354",1888-12-19,32,14,0
"355",1888-12-20,42,14,0
"356",1888-12-21,48,19,0
"357",1888-12-22,56,23,0
"358",1888-12-23,61,46,0
"359",1888-12-24,58,40,0.08
"360",1888-12-25,29,20,0.09
"361",1888-12-26,25,12,0.5
"362",1888-12-27,27,6,0
"363",1888-12-28,37,-3,0
"364",1888-12-29,40,15,0
"365",1888-12-30,37,27,0.27
"366",1888-12-31,28,16,0
"367",1889-01-01,45,10,0
"368",1889-01-02,45,13,0
"369",1889-01-03,50,14,0
"370",1889-01-04,42,18,0
"371",1889-01-05,36,21,0
"372",1889-01-06,45,23,0
"373",1889-01-07,44,20,0
"374",1889-01-08,41,27,0
"375",1889-01-09,32,19,0
"376",1889-01-10,36,15,0
"377",1889-01-11,39,10,0
"378",1889-01-12,37,12,0
"379",1889-01-13,28,16,0.05
"380",1889-01-14,32,19,0.05
"381",1889-01-15,50,29,0.46
"382",1889-01-16,52,27,0.05
"383",1889-01-17,36,17,0
"384",1889-01-18,38,17,0
"385",1889-01-19,32,24,0.02
"386",1889-01-20,30,4,0
"387",1889-01-21,51,10,0
"388",1889-01-22,51,19,0
"389",1889-01-23,38,20,0
"390",1889-01-24,45,18,0
"391",1889-01-25,53,19,0
"392",1889-01-26,38,9,0
"393",1889-01-27,24,5,0
"394",1889-01-28,42,3,0
"395",1889-01-29,50,18,0
"396",1889-01-30,51,18,0
"397",1889-01-31,36,17,0
"398",1889-02-01,48,12,0
"399",1889-02-02,55,18,0
"400",1889-02-03,56,28,0
"401",1889-02-04,55,26,0
"402",1889-02-05,29,9,0.02
"403",1889-02-06,22,-4,0
"404",1889-02-07,51,13,0
"405",1889-02-08,42,18,0
"406",1889-02-09,46,13,0
"407",1889-02-10,47,29,0
"408",1889-02-11,34,12,0
"409",1889-02-12,52,18,0
