"","Date","tmax","tmin","prcp"
"1",1880-01-01,46,28,0
"2",1880-01-02,48,43,0.45
"3",1880-01-03,63,47,0.03
"4",1880-01-04,58,46,0.45
"5",1880-01-05,58,44,0.16
"6",1880-01-06,58,51,0.03
"7",1880-01-07,58,45,0
"8",1880-01-08,59,52,0.03
"9",1880-01-09,60,39,0
"10",1880-01-10,51,32,0
"11",1880-01-11,64,35,0.25
"12",1880-01-12,42,32,0
"13",1880-01-13,44,30,0
"14",1880-01-14,47,33,0
"15",1880-01-15,43,26,0
"16",1880-01-16,57,37,0
"17",1880-01-17,53,38,0
"18",1880-01-18,62,35,0
"19",1880-01-19,57,47,0.75
"20",1880-01-20,52,38,0.05
"21",1880-01-21,51,38,0.22
"22",1880-01-22,40,32,0.09
"23",1880-01-23,44,31,0
"24",1880-01-24,49,33,0
"25",1880-01-25,54,38,0.04
"26",1880-01-26,55,40,0
"27",1880-01-27,59,40,0
"28",1880-01-28,40,28,0
"29",1880-01-29,43,27,0.06
"30",1880-01-30,54,27,0.09
"31",1880-01-31,42,24,0
"32",1880-02-01,36,19,0
"33",1880-02-02,38,20,0
"34",1880-02-03,32,18,0.07
"35",1880-02-04,34,13,0.02
"36",1880-02-05,35,29,0.01
"37",1880-02-06,47,23,0
"38",1880-02-07,38,21,0
"39",1880-02-08,54,27,0
"40",1880-02-09,45,23,0
"41",1880-02-10,54,36,0
"42",1880-02-11,58,38,0.65
"43",1880-02-12,55,34,0
"44",1880-02-13,34,27,0
"45",1880-02-14,43,24,0
"46",1880-02-15,51,30,0
"47",1880-02-16,54,36,0
"48",1880-02-17,62,36,0.35
"49",1880-02-18,36,25,0.6
"50",1880-02-19,29,19,0
"51",1880-02-20,40,22,0
"52",1880-02-21,43,31,0.13
"53",1880-02-22,60,34,0
"54",1880-02-23,53,35,0
"55",1880-02-24,64,40,0.11
"56",1880-02-25,61,52,0.52
"57",1880-02-26,67,45,0
"58",1880-02-27,63,44,0
"59",1880-02-28,58,21,0.43
"60",1880-02-29,31,15,0
"61",1880-03-01,43,26,0
"62",1880-03-02,55,35,0
"63",1880-03-03,69,45,0.58
"64",1880-03-04,68,48,0.28
"65",1880-03-05,59,36,0
"66",1880-03-06,51,35,0
"67",1880-03-07,48,32,0.02
"68",1880-03-08,46,26,0
"69",1880-03-09,52,32,0
"70",1880-03-10,39,31,0.05
"71",1880-03-11,45,33,0
"72",1880-03-12,37,26,0
"73",1880-03-13,39,26,0
"74",1880-03-14,34,21,0.01
"75",1880-03-15,36,22,0
"76",1880-03-16,36,22,0.06
