"","Date","tmax","tmin","prcp"
"1",1895-01-01,49,34,0.67
"2",1895-01-02,54,44,0.69
"3",1895-01-03,56,49,NA
"4",1895-01-04,53,48,0.4
"5",1895-01-05,50,44,0.36
"6",1895-01-06,49,34,0.13
"7",1895-01-07,50,32,NA
"8",1895-01-08,54,39,1.16
"9",1895-01-09,58,51,0.47
"10",1895-01-10,59,50,0.03
"11",1895-01-11,58,52,0.9
"12",1895-01-12,62,53,1.67
"13",1895-01-13,58,45,0.23
"14",1895-01-14,51,36,NA
"15",1895-01-15,54,32,NA
"16",1895-01-16,54,36,0.9
"17",1895-01-17,46,34,1.85
"18",1895-01-18,49,39,0.79
"19",1895-01-19,51,37,0.19
"20",1895-01-20,48,38,0.52
"21",1895-01-21,50,42,0.27
"22",1895-01-22,48,42,0.75
"23",1895-01-23,53,38,0.18
"24",1895-01-24,54,31,NA
"25",1895-01-25,55,35,NA
"26",1895-01-26,54,35,NA
"27",1895-01-27,56,33,NA
"28",1895-01-28,60,36,NA
"29",1895-01-29,56,32,NA
"30",1895-01-30,56,35,NA
"31",1895-01-31,57,34,NA
"32",1895-02-01,56,35,0
"33",1895-02-02,58,31,0
"34",1895-02-03,62,36,0
"35",1895-02-04,61,39,0
"36",1895-02-05,59,31,0
"37",1895-02-06,57,28,0
"38",1895-02-07,54,34,0
"39",1895-02-08,54,37,0
"40",1895-02-09,55,31,0
"41",1895-02-10,53,45,0
"42",1895-02-11,52,46,0.46
"43",1895-02-12,53,42,2.06
"44",1895-02-13,52,47,0.41
"45",1895-02-14,58,38,0
"46",1895-02-15,58,42,0
"47",1895-02-16,60,50,0.58
"48",1895-02-17,56,47,0
"49",1895-02-18,63,41,0
"50",1895-02-19,65,42,0
"51",1895-02-20,59,47,0.19
"52",1895-02-21,55,51,0.21
"53",1895-02-22,58,48,0.43
"54",1895-02-23,53,48,0.42
"55",1895-02-24,55,37,0
"56",1895-02-25,52,44,0.04
"57",1895-02-26,60,35,0
"58",1895-02-27,62,37,0
"59",1895-02-28,63,43,0
"60",1895-03-01,59,42,0
"61",1895-03-02,56,41,0
"62",1895-03-03,67,40,0
"63",1895-03-04,63,35,0
"64",1895-03-05,49,34,0
"65",1895-03-06,47,35,0
"66",1895-03-07,55,44,0
"67",1895-03-08,52,44,0
"68",1895-03-09,52,44,0
"69",1895-03-10,52,45,0
"70",1895-03-11,54,32,0
"71",1895-03-12,50,35,0.36
"72",1895-03-13,50,37,0.09
"73",1895-03-14,48,31,0
"74",1895-03-15,51,28,0
"75",1895-03-16,56,46,0
"76",1895-03-17,58,36,0
"77",1895-03-18,56,37,0
"78",1895-03-19,56,46,0.57
"79",1895-03-20,51,42,1.08
"80",1895-03-21,50,42,1.15
"81",1895-03-22,49,42,0.35
"82",1895-03-23,50,45,1.86
"83",1895-03-24,57,49,0.12
"84",1895-03-25,66,43,0
"85",1895-03-26,69,50,0
"86",1895-03-27,59,44,0.33
"87",1895-03-28,49,40,0.48
"88",1895-03-29,53,33,0.05
"89",1895-03-30,59,38,0
"90",1895-03-31,61,38,0
"91",1895-04-01,58,43,0.28
"92",1895-04-02,54,40,0.02
"93",1895-04-03,52,44,0.75
"94",1895-04-04,48,34,0.25
"95",1895-04-05,53,33,0
"96",1895-04-06,58,36,0
"97",1895-04-07,57,38,0
"98",1895-04-08,55,41,0
"99",1895-04-09,55,46,1.09
"100",1895-04-10,55,43,0
"101",1895-04-11,57,36,0
"102",1895-04-12,60,37,0
"103",1895-04-13,57,46,0.15
"104",1895-04-14,57,35,0
"105",1895-04-15,55,49,0.87
"106",1895-04-16,53,49,0.71
"107",1895-04-17,57,38,0
"108",1895-04-18,59,39,0
"109",1895-04-19,57,48,0
"110",1895-04-20,70,37,0
"111",1895-04-21,72,54,0
"112",1895-04-22,80,42,0
"113",1895-04-23,66,44,0
"114",1895-04-24,56,49,0
"115",1895-04-25,57,50,0.04
"116",1895-04-26,58,52,0.06
"117",1895-04-27,63,49,0.13
"118",1895-04-28,62,47,0
"119",1895-04-29,59,43,0
"120",1895-04-30,58,47,0
"121",1895-05-01,57,50,0.14
"122",1895-05-02,57,50,0.06
"123",1895-05-03,58,50,0.37
"124",1895-05-04,55,52,0.92
"125",1895-05-05,56,53,0.72
"126",1895-05-06,55,49,0.09
"127",1895-05-07,62,42,0
"128",1895-05-08,58,41,0
"129",1895-05-09,62,43,0
"130",1895-05-10,72,40,0
"131",1895-05-11,85,44,0
"132",1895-05-12,68,44,0
"133",1895-05-13,63,42,0
"134",1895-05-14,57,46,0
"135",1895-05-15,56,50,0
"136",1895-05-16,60,50,0
"137",1895-05-17,59,50,0
"138",1895-05-18,60,47,0
"139",1895-05-19,59,37,0
"140",1895-05-20,59,41,0
"141",1895-05-21,60,45,0.17
"142",1895-05-22,60,39,0
"143",1895-05-23,65,40,0
"144",1895-05-24,62,45,0
"145",1895-05-25,58,53,2
"146",1895-05-26,57,50,1.48
"147",1895-05-27,55,47,0.66
"148",1895-05-28,59,42,0.18
"149",1895-05-29,60,43,0
"150",1895-05-30,57,49,0
"151",1895-05-31,57,38,0
"152",1895-06-01,55,40,0.01
"153",1895-06-02,62,51,0.02
"154",1895-06-03,61,53,0
"155",1895-06-04,62,52,0
"156",1895-06-05,64,49,0
"157",1895-06-06,66,48,0
"158",1895-06-07,77,49,0
"159",1895-06-08,84,56,0
"160",1895-06-09,73,55,0
"161",1895-06-10,66,50,0
"162",1895-06-11,62,43,0
"163",1895-06-12,58,46,0
"164",1895-06-13,61,47,0
"165",1895-06-14,60,37,0
"166",1895-06-15,59,38,0
"167",1895-06-16,61,38,0
