"","Date","tmax","tmin","prcp"
"1",1890-01-01,66,53,0
"2",1890-01-02,72,60,0
"3",1890-01-03,62,51,0
"4",1890-01-04,70,58,0
"5",1890-01-05,72,60,0
"6",1890-01-06,70,58,0.19
"7",1890-01-07,79,65,0
"8",1890-01-08,66,57,0
"9",1890-01-09,68,40,0
"10",1890-01-10,76,57,0
"11",1890-01-11,74,63,0.12
"12",1890-01-12,78,66,0
"13",1890-01-13,51,41,0.52
"14",1890-01-14,66,33,0.08
"15",1890-01-15,70,46,1.08
"16",1890-01-16,43,28,0.01
"17",1890-01-17,53,26,0
"18",1890-01-18,66,40,0
"19",1890-01-19,72,55,0
"20",1890-01-20,77,63,0
"21",1890-01-21,43,39,0.1
"22",1890-01-22,53,30,0
"23",1890-01-23,48,38,0.55
"24",1890-01-24,55,36,0.01
"25",1890-01-25,64,44,0
"26",1890-01-26,76,57,0
"27",1890-01-27,74,62,0
"28",1890-01-28,62,51,0
"29",1890-01-29,65,54,0.05
"30",1890-01-30,74,55,0.02
"31",1890-01-31,72,58,0
"32",1890-02-01,73,50,0
"33",1890-02-02,73,55,0
"34",1890-02-03,75,45,0
"35",1890-02-04,76,61,0
"36",1890-02-05,74,62,0
"37",1890-02-06,60,54,0
"38",1890-02-07,70,55,2.13
"39",1890-02-08,50,38,0.82
"40",1890-02-09,50,30,0
"41",1890-02-10,57,29,0
"42",1890-02-11,60,35,0
"43",1890-02-12,56,39,0
"44",1890-02-13,59,42,1.12
"45",1890-02-14,64,44,0.01
"46",1890-02-15,65,43,0
"47",1890-02-16,70,38,0
"48",1890-02-17,74,42,0
"49",1890-02-18,76,56,0
"50",1890-02-19,73,60,0
"51",1890-02-20,65,48,0.23
"52",1890-02-21,55,34,0
"53",1890-02-22,71,45,0
"54",1890-02-23,78,60,0
"55",1890-02-24,76,66,0.32
"56",1890-02-25,80,64,0.47
"57",1890-02-26,79,62,1.8
"58",1890-02-27,75,67,0.1
"59",1890-02-28,54,33,0.78
"60",1890-03-01,36,24,0
"61",1890-03-02,39,19,0
"62",1890-03-03,52,23,0
"63",1890-03-04,63,31,0
"64",1890-03-05,66,46,0.29
"65",1890-03-06,44,31,0
"66",1890-03-07,42,36,0.18
"67",1890-03-08,51,36,0
"68",1890-03-09,57,32,0
"69",1890-03-10,69,44,0
"70",1890-03-11,75,60,0
"71",1890-03-12,74,63,0.31
"72",1890-03-13,55,47,1.51
"73",1890-03-14,46,40,1.17
"74",1890-03-15,54,36,0
"75",1890-03-16,47,25,0
"76",1890-03-17,69,33,0
"77",1890-03-18,71,55,0
"78",1890-03-19,69,60,0.07
"79",1890-03-20,78,61,0
